Row,FL,X,Y,Z,X1,Y1,Z1
979,d,-53.2,28.9,-135.4,-53.92,20.87,-134.32
981,d,-54.4,29.8,-133.6,-57.57,19.8,-131.75
983,d,-51.5,31.2,-136.3,-43.95,34.97,-139.32
985,d,-58.4,30.8,-134.7,-69.55,26.7,-131.81
987,d,-55.9,33.5,-136.5,-46.44,44.94,-139.77
989,d,-56.8,28.2,-139.2,-61.17,20.63,-141.83
991,d,-47.8,33.7,-142.2,-38.56,35.04,-149.17
993,d,-51.3,35.2,-143.1,-56.69,32.93,-147.38
995,d,-48.3,33.6,-143.7,-40.16,26.55,-152.54
997,d,-56.9,23,-129.1,-56.64,5.03,-122.27
999,d,-60.1,30.3,-126.7,-60.24,11.47,-118.13
1001,d,-56,26,-137.4,-60.97,2.4,-135.47
1003,d,-54.1,41.4,-135.9,-41.29,56.44,-131.03
1005,d,-56.4,30.7,-134.6,-56.68,11.67,-132.77
1007,d,-59.7,38.6,-132.5,-68.13,41.23,-129.26
1009,d,-62.6,29.2,-133.5,-63.81,22.56,-134.46
1011,d,-62.6,34,-129,-65.9,26.7,-125.35
1013,d,-65.4,27.5,-128,-67.79,11.73,-126.49
1015,d,-64.4,37.6,-130.2,-72.05,43.17,-122.54
1017,d,-70,28.4,-129.3,-69.32,13.89,-131.22
1019,d,-65,40,-133.8,-62.58,27,-135.88
1021,d,-73,36.5,-131.7,-76.91,28.73,-132.72
1023,d,-72,43.4,-125.5,-80.54,33.64,-115.45
1025,d,-68.9,43,-133.4,-69.94,27.14,-138.43
1027,d,-74.5,41.7,-131.2,-80.39,28.47,-132.86
1029,d,-67.9,45.6,-133.2,-67.62,46.45,-139.36
1031,d,-48.3,37.2,-142.3,-51,23.84,-146.87
1033,d,-50.8,37.9,-145.5,-44.84,34.6,-152.1
1035,d,-54.8,42.8,-142.7,-61.71,39.2,-140.59
1037,d,-49.1,44,-144,-45.13,48.64,-145.24
1039,d,-52.7,41.2,-145.5,-63.26,33.69,-147.5
1041,d,-49.4,44.7,-147.1,-46.11,53.16,-151.32
1043,d,-53.7,42.8,-149.5,-60.83,35.92,-155.55
1045,d,-52.7,43.7,-149.2,-58.67,44.01,-152.92
1047,d,-50.1,46.9,-149.5,-47.46,55.92,-153.19
1049,d,-46,44,-154.4,-43.85,37.03,-164.44
1051,d,-60.6,47.4,-130.9,-64.87,40.08,-132.83
1053,d,-55.4,48.4,-132.1,-43.2,47.49,-138.36
1055,d,-63.8,48.6,-127.2,-70.89,38.54,-127
1057,d,-59.1,58.7,-131.8,-48.15,61.88,-145.58
1059,d,-59.1,55.6,-130.9,-63.3,46.95,-140.19
1061,d,-57.7,55.8,-129.9,-52.95,51.96,-135.69
1063,d,-64.4,49.3,-122,-71.87,32.24,-112.32
1065,d,-62.4,56.8,-126.6,-57.54,54.84,-133.85
1067,d,-65.2,58,-128.2,-66.3,53.45,-135.42
1069,d,-74.6,56,-123.2,-86.04,51.22,-126.23
1071,d,-73.4,62.2,-116.4,-78.07,53.96,-103.86
1073,d,-74.6,56.5,-116.5,-83.31,41,-113.03
1075,d,-71.6,60.3,-124.8,-74.94,48.95,-130.96
1077,d,-69.9,63.4,-123.9,-68.13,53.48,-128.65
1079,d,-52.5,38.6,-143.9,-52.18,30.13,-149.55
1081,d,-59.4,38.5,-149.8,-62.12,25.93,-152.64
1083,d,-61.6,39.7,-146.6,-64.54,28.24,-151.28
1085,d,-66,46.2,-149.7,-77.09,47.13,-155.83
1087,d,-69.3,37.1,-151.8,-76.51,24.99,-157.41
1089,d,-72.7,37,-153.7,-71.06,23.7,-160.44
1091,d,-77.4,49.6,-149.3,-90.57,32.24,-131.62
1093,d,-77.5,40.9,-151,-69.77,45.78,-153.55
1095,d,-72.9,42.2,-154.8,-64.91,44.44,-156.58
1097,d,-75.7,40.9,-158.1,-81.97,20.68,-166.08
1099,d,-77.2,45,-154.6,-72.01,41.03,-158.18
1101,d,-85.1,44.8,-150.5,-90.76,45.4,-149.59
1103,d,-79.8,44.8,-160,-82.48,40.99,-167.34
1105,d,-87.5,48.6,-154.8,-95.84,33.13,-156.54
1107,d,-78.1,50.1,-155.7,-71.56,49.79,-162.12
1109,d,-75.1,47.3,-158.8,-70.29,41.55,-167.45
1111,d,-90.1,42.9,-149,-104.16,40.88,-144.41
1113,d,-74.2,57.8,-152.7,-76.85,61.86,-141.4
1115,d,-82.9,57.1,-161.4,-95.02,49.86,-163.17
1117,d,-74.2,60.8,-158.3,-65.2,57.8,-160.97
1119,d,-77.2,62.1,-153.2,-66.37,62.9,-144.46
1121,d,-84.6,62.1,-155.3,-102.41,56.56,-148.88
1123,d,-77.7,59.4,-161.5,-82.27,54.45,-172.54
1125,d,-35.3,37.6,-135.6,-50.78,36.41,-141.54
1127,d,-30.1,39.1,-141.3,-27.95,25.86,-146.38
1129,d,-38.1,30.9,-142.4,-36.51,11.49,-146.4
1131,d,-41.7,40.9,-140.3,-60.14,35.32,-141.53
1133,d,-32.7,35.3,-148.8,-31.57,13.71,-148.26
1135,d,-51.2,31,-144.2,-62.87,14.89,-144.12
1137,d,-39.9,40.4,-147.9,-26.14,27.53,-150.25
1139,d,-42.9,30.2,-149.6,-35.56,11.06,-148.5
1141,d,-42.2,37,-157.8,-43.74,38.35,-153.73
1145,d,-48.2,30.8,-168.1,-60.96,19.79,-168.23
1147,d,-42.3,33.5,-168.3,-47.26,25.4,-170.55
1149,d,-45.9,23.8,-167,-46.65,4.13,-167.35
1151,d,-47,30.3,-163.4,-38.02,28.67,-155.63
1153,d,-58.4,20,-167.1,-66.97,2.18,-169.57
1155,d,-44.9,23.8,-165.6,-33.6,17.47,-170.13
1157,d,-51.2,28.3,-166.9,-60.54,23.12,-172.59
1159,d,-44.9,32.1,-173,-46.65,21.13,-178.46
1161,d,-46.5,26.1,-175,-51.78,13.02,-178.82
1163,d,-45.6,37.6,-172.6,-51.22,46.98,-172.18
1165,d,-42.5,30.4,-175.9,-37.41,18.53,-183.58
1167,d,-40.3,36.9,-174.1,-32.11,31.57,-176.13
1169,d,-45.3,35.6,-179.8,-50.69,25.77,-188.8
1171,d,-47.9,39.8,-175.9,-59.78,30.69,-183.39
1173,d,-44.6,36.5,-149.2,-34.93,35.91,-148.59
1175,d,-53.4,32.6,-153,-66.77,24.84,-156.12
1177,d,-41.3,40.4,-154.6,-29.51,44.22,-151.32
1179,d,-44.1,40.6,-160.9,-48.94,24.02,-165.34
1181,d,-51.6,49.5,-154.9,-59.71,41.54,-140.31
1183,d,-60.4,49.9,-157.1,-70.52,33.52,-154.47
1185,d,-52.4,47.8,-150.6,-44.04,40.65,-141.78
1187,d,-61.4,55.8,-151.5,-67.96,72.81,-149.71
1189,d,-54.3,55.1,-156.2,-49.9,48.68,-161.45
1191,d,-53.1,55.4,-150.4,-43.06,59.9,-144.29
1193,d,-64,54,-152.9,-70.53,50.98,-158.64
1195,d,-58.3,56.1,-151.4,-53.83,54.15,-154.34
1197,d,-65.3,58,-151.8,-76.06,55.63,-154.51
1199,d,-54.5,70.8,-151.3,-63.93,76.35,-145.13
1201,d,-47.8,68.5,-154,-33.06,65.14,-153.58
1203,d,-65.1,68.7,-151.6,-81.22,54.06,-147.65
1205,d,-51.3,71.2,-154.2,-46.29,64.68,-161.23
1207,d,-59,71.3,-154.8,-72.79,63.5,-158.03
1209,d,-55.4,73.5,-152.1,-53.46,86.38,-152.52
1211,d,-43.2,40.7,-164.9,-49.78,19.38,-165.55
1213,d,-55.6,53.4,-163.1,-72.51,45.26,-156.1
1215,d,-65.4,46,-163,-70.8,39.07,-158.81
1217,d,-59.4,50.3,-167.9,-56.62,45.27,-172.72
1219,d,-64.9,46.1,-168.8,-71.08,29.41,-169.61
1221,d,-67.5,45.9,-164.5,-75.42,32.69,-154.77
1223,d,-64.1,52,-164.1,-46.07,61.21,-169.49
1225,d,-67.9,55.4,-168.2,-62.13,54.11,-175.21
1227,d,-79.7,53.1,-165.9,-97.21,54.16,-164.76
1229,d,-79.3,51.3,-170.4,-90.15,35.63,-176.05
1231,d,-68.9,64.6,-166.6,-81.28,55.45,-155.98
1233,d,-83.4,51.7,-167.9,-103,37.67,-168.44
1235,d,-75.3,52.2,-169,-75.43,43.99,-176.05
1237,d,-42.8,50,-167.8,-34.2,36.96,-167.78
1239,d,-60.8,40.3,-172,-70.94,23.08,-172.19
1241,d,-52.3,54.3,-167.5,-42.69,46.98,-156.36
1243,d,-52.8,51.3,-179.1,-56.19,37.95,-182.71
1245,d,-62.6,52,-174.7,-81.4,39.35,-176.67
1247,d,-48.5,55.1,-175.4,-37.6,45.26,-175.22
1249,d,-59.5,50.8,-180,-72.81,36.05,-185.42
1251,d,-51.4,60.8,-172.5,-41.36,59.09,-160.64
1253,d,-52.7,63.4,-178.4,-57.16,65.23,-181.9
1255,d,-48.4,64.2,-174,-42.29,64.11,-175.04
1257,d,-43.8,79.2,-174.4,-43.96,85.39,-167.55
1259,d,-45.7,75.6,-179.1,-44.34,78.31,-182.92
1261,d,-43.2,80.7,-172.6,-28.5,74.67,-167.22
1263,d,-41.1,77.8,-177.4,-36.05,72.35,-179.01
1265,d,-48.6,79.6,-177.1,-60.45,83.55,-174.24
1267,d,-49.1,48.4,-180.1,-42.82,46.9,-182.51
1269,d,-53.3,48.6,-187.5,-54.18,49,-194.36
1271,d,-57.1,54.7,-184.9,-62.59,56.4,-190.1
1273,d,-44.4,58,-184.9,-35.7,49.98,-180.56
1275,d,-44,54.9,-191.7,-46.42,43.42,-198.4
1277,d,-46.5,62.8,-187.9,-39.77,74.02,-186.46
1279,d,-41.4,55.4,-186.9,-30.93,46.91,-189.74
1281,d,-24.5,78.7,-192.9,-13.57,71.69,-192.67
1283,d,-26.5,81.2,-199.1,-26.88,66.2,-205.71
1285,d,-31.3,79.8,-198.8,-37.53,64.35,-206.78
1287,d,-59.8,60.7,-176.6,-74.15,68.11,-170.18
1289,d,-58.6,65.5,-177.3,-55.1,77.07,-180.17
1291,d,-61.5,64.4,-182.5,-69.48,57.01,-186.4
1293,d,-55.1,74.8,-177.8,-49.87,75.71,-177.43
1295,d,-66.8,67.9,-178.2,-70.89,66.08,-185.65
1297,d,-69.4,71.6,-178.4,-83.33,66.44,-182.32
1299,d,-71.7,69.5,-177.6,-90.09,60.64,-175.4
1301,d,-64.4,77.1,-174,-69.75,80.07,-161.06
1303,d,-52.4,58.6,-178.6,-44.17,58.79,-174.8
1305,d,-53.4,75.7,-181.9,-58.03,85.06,-181.17
1307,d,-53.9,86,-179.7,-61.47,93.98,-177.78
1309,d,-46.6,81.6,-178.1,-36.8,82.09,-173.55
1311,d,-47.1,80.4,-186.6,-38.82,75.06,-190.89
1313,d,-62.9,81.4,-183.8,-76.34,75.7,-186.66
1315,d,-46.8,84.2,-185.8,-38.27,77.57,-186.5
1317,d,-46,89.4,-188.4,-42.09,73.83,-193.48
1319,d,-54.9,83.1,-188.9,-65.14,66.17,-196.72
1321,d,-53.5,89.9,-186.1,-70.27,87.43,-193
1,e, 53.3, 78.4, -3.7,47.41, 64.72, 2.19
3,e, 65.9, 72.2, -7.4,77.38, 64.46, -7.38
5,e, 67.0, 67.5, -9.2,77.51, 54.67, -14.73
7,e, 65.0, 62.1, -1.2,64.12, 44.12, 8.68
9,e, 67.0, 62.1, -8.5,73.55, 47.63, -12.81
11,e, 65.3, 64.7, 2.3,64.15, 47.87, 11.18
13,e, 63.3, 61.0, 0.2,54.41, 46.87, 10.96
15,e, 75.6, 63.3, -5.2,82.25, 56.43, -2.65
17,e, 73.1, 61.6, -8.4,71.28, 51.62, -11.22
19,e, 79.2, 63.3, -11.0,91.57, 56.93, -19.25
21,e, 76.4, 67.2, -5.2,83.78, 63.78, 4.84
23,e, 65.7, 77.0, -18.7,72.75, 68.61, -10.01
25,e, 70.1, 68.6, -18.4,67.72, 62.27, -14.59
27,e, 71.1, 63.3, -20.4,63.17, 50.82, -14.50
29,e, 70.6, 71.5, -27.1,68.76, 69.37, -39.02
31,e, 69.2, 66.7, -26.0,66.40, 62.17, -27.11
33,e, 71.2, 63.7, -21.2,66.91, 56.86, -22.45
35,e, 74.1, 59.8, -26.9,79.17, 51.09, -30.33
37,e, 74.2, 70.1, -28.0,74.45, 67.22, -35.68
39,e, 74.0, 64.0, -28.4,73.72, 57.08, -32.85
41,e, 78.0, 60.7, -24.5,86.02, 49.52, -24.92
43,e, 29.0, 85.9, 15.6,30.29, 78.23, 13.51
45,e, 34.9, 66.6, 28.1,38.10, 50.57, 28.58
47,e, 37.7, 75.0, 29.5,48.18, 65.03, 26.21
49,e, 35.6, 69.2, 33.6,33.93, 58.20, 36.15
51,e, 35.3, 73.8, 35.0,36.70, 62.09, 40.20
53,e, 34.4, 71.6, 37.5,28.69, 58.38, 43.21
55,e, 42.2, 71.9, 33.0,51.95, 59.60, 35.96
57,e, 42.8, 91.2, -5.9,42.39, 87.45, -8.06
59,e, 45.5, 95.4, -13.6,44.62, 85.53, -16.39
61,e, 50.5, 99.1, -5.8,51.77, 89.05, -2.82
63,e, 46.1, 100.4, -6.0,46.23, 84.88, -0.96
65,e, 48.7, 98.1, -17.3,51.00, 81.48, -26.77
67,e, 52.5, 102.5, -10.7,61.44, 93.76, -13.49
69,e, 57.2, 62.9, 10.3,65.70, 51.08, 11.89
71,e, 53.5, 64.9, 12.9,56.30, 56.59, 21.10
73,e, 48.4, 74.1, 2.9,43.83, 66.59, 3.46
75,e, 65.1, 67.7, -5.4,72.95, 54.84, -5.11
77,e, 76.0, 70.7, -7.3,74.15, 60.10, -11.91
79,e, 77.5, 68.8, -5.7,80.73, 54.05, -14.20
81,e, 39.0, 107.8, 9.6,37.02, 113.63, 12.35
83,e, 38.7, 102.3, 13.7,36.06, 98.19, 18.46
85,e, 41.6, 101.0, 6.0,44.37, 94.32, 1.57
87,e, 39.2, 104.8, 13.3,37.02, 101.82, 20.64
89,e, 41.7, 95.4, 10.9,38.45, 89.40, 10.55
91,e, 42.0, 95.9, 16.6,37.66, 87.58, 22.77
93,e, 47.9, 100.0, 15.8,54.77, 91.78, 19.07
95,e, 44.6, 101.0, 17.8,41.21, 100.14, 25.05
97,e, 46.3, 97.4, 19.8,48.50, 90.51, 26.76
99,e, 47.5, 102.3, 15.1,53.55, 102.42, 14.18
101,e, 49.1, 95.5, 13.1,52.23, 82.63, 11.97
103,e, 33.5, 94.7, 8.0,29.14, 84.01, 10.31
105,e, 40.0, 99.0, 9.1,39.35, 92.14, 18.68
107,e, 38.5, 95.5, 10.9,35.62, 86.74, 17.26
109,e, 44.5, 102.3, 2.7,45.85, 105.11, -7.32
111,e, 46.3, 98.6, 7.7,53.76, 92.86, 12.40
113,e, 46.6, 101.0, 5.6,54.22, 93.17, -1.16
115,e, 13.9, 107.0, 6.8,15.48, 102.51, 12.56
117,e, 6.6, 102.8, 4.9,0.84, 92.32, 6.60
119,e, 15.5, 103.4, -2.0,19.34, 92.29, -3.98
121,e, 3.2, 100.4, -3.5,-6.27, 89.29, -7.40
123,e, 10.3, 105.3, -7.8,12.38, 97.36, -16.36
125,e, 11.4, 111.3, 19.0,9.54, 104.68, 25.05
127,e, 16.6, 114.4, 8.8,20.29, 116.32, -2.67
129,e, 10.9, 113.8, 16.0,7.51, 110.06, 27.17
131,e, 12.8, 113.7, 12.3,19.23, 111.22, 18.40
133,e, 9.4, 110.3, 13.4,9.68, 100.81, 23.21
135,e, 9.5, 113.2, 5.4,13.16, 116.93, 5.33
137,e, 4.8, 111.5, 9.7,3.01, 108.46, 18.92
139,e, -0.3, 110.8, 7.1,-3.96, 105.02, 15.72
141,e, -1.3, 103.5, -5.7,-3.99, 91.08, -14.26
143,e, -2.6, 113.4, 0.2,-2.05, 97.98, 2.87
145,e, -2.9, 109.3, -4.3,-3.99, 96.84, -3.98
147,e, -4.7, 109.5, 0.1,-12.42, 109.95, 6.33
149,e, -6.5, 106.2, -0.5,-14.85, 91.18, 1.09
151,e, 28.3, 106.9, 20.6,31.44, 101.07, 17.15
153,e, 28.6, 102.5, 30.1,24.96, 88.47, 36.27
155,e, 33.6, 109.1, 25.3,39.35, 104.19, 19.67
157,e, 31.0, 104.5, 33.4,30.64, 94.77, 37.51
159,e, 32.1, 107.1, 32.1,32.26, 101.11, 35.99
161,e, 38.5, 106.7, 31.2,45.28, 90.83, 35.15
163,e, 21.4, 107.4, 35.4,19.82, 101.39, 41.31
165,e, 24.5, 114.7, 32.9,16.97, 111.85, 38.00
167,e, 29.0, 111.6, 40.1,25.75, 100.05, 46.52
169,e, 40.8, 116.5, 37.9,57.70, 115.42, 40.79
171,e, 32.2, 116.8, 38.9,20.74, 121.26, 37.49
173,e, 34.4, 118.7, 40.1,30.70, 124.03, 37.48
175,e, 38.0, 117.8, 43.7,44.89, 120.96, 53.77
177,e, 37.9, 118.2, 47.4,45.37, 117.00, 59.51
179,e, 32.4, 116.4, 44.2,28.97, 110.26, 49.19
181,e, 11.7, 105.4, 39.3,12.22, 96.52, 43.86
183,e, 2.0, 107.4, 48.4,6.68, 101.62, 57.35
185,e, -8.0, 105.3, 48.1,-13.66, 97.81, 61.43
187,e, -2.8, 110.5, 44.4,0.76, 113.26, 35.28
189,e, -3.2, 105.0, 54.1,-3.73, 90.98, 63.44
191,e, -4.4, 107.7, 51.1,-0.83, 107.86, 53.89
193,e, -13.7, 102.5, 51.9,-20.98, 94.59, 54.38
195,e, -19.6, 106.6, 47.0,-27.03, 100.39, 36.02
197,e, -11.1, 106.8, 59.4,-6.18, 99.40, 70.46
199,e, -21.5, 99.2, 52.9,-28.89, 84.57, 48.76
201,e, -15.6, 109.0, 56.3,-14.15, 113.04, 54.14
203,e, -13.0, 106.8, 63.3,-4.60, 108.46, 68.51
205,e, -10.7, 100.1, 64.7,-3.02, 90.66, 64.59
207,e, -10.9, 99.5, 67.0,-2.82, 90.62, 72.19
209,e, -13.5, 101.6, 70.0,-14.25, 93.71, 79.88
211,e, -26.4, 112.1, 52.1,-26.87, 109.23, 42.90
213,e, -29.8, 112.1, 53.0,-38.10, 104.50, 47.66
215,e, -31.9, 110.1, 56.2,-38.42, 97.32, 52.82
217,e, -19.6, 112.0, 63.3,-11.55, 114.58, 68.40
219,e, -29.7, 109.8, 70.0,-36.51, 96.28, 73.93
221,e, -32.4, 109.9, 62.9,-41.92, 98.35, 63.04
223,e, -24.7, 116.6, 60.3,-28.24, 120.96, 48.42
225,e, -19.8, 111.9, 71.9,-16.54, 100.18, 82.58
227,e, -20.1, 110.5, 67.4,-20.00, 97.18, 70.84
229,e, -25.6, 116.4, 71.1,-30.62, 107.58, 85.97
231,e, -31.4, 115.1, 64.4,-47.82, 104.98, 65.18
233,e, 16.6, 100.6, 38.0,14.02, 88.46, 38.69
235,e, 18.5, 101.2, 42.2,16.13, 91.38, 47.38
237,e, 9.7, 118.7, 27.6,13.02, 118.34, 32.37
239,e, 1.5, 121.1, 27.5,3.41, 119.61, 33.59
241,e, -9.0, 118.4, 20.9,-20.27, 109.93, 21.57
243,e, -1.4, 124.5, 19.4,3.44, 125.50, 11.80
245,e, -9.8, 122.0, 26.1,-15.55, 109.64, 34.57
247,e, -5.9, 128.8, 25.5,-5.75, 124.93, 37.23
249,e, -7.7, 128.9, 16.0,-14.59, 128.44, 0.03
251,e, -11.4, 126.2, 17.5,-21.27, 115.46, 16.04
253,e, 21.2, 121.6, 31.0,30.45, 128.41, 28.55
255,e, 29.5, 118.0, 33.5,35.53, 126.50, 30.96
257,e, 30.3, 109.7, 36.7,36.62, 97.09, 37.67
259,e, 27.5, 115.4, 39.2,24.84, 111.66, 44.71
261,e, 32.3, 117.7, 34.5,43.43, 114.90, 24.77
263,e, 28.4, 116.1, 38.5,27.24, 111.66, 45.02
265,e, 30.7, 117.3, 38.3,41.18, 121.09, 44.24
267,e, 12.8, 122.8, 49.5,11.06, 116.29, 59.22
269,e, 6.2, 125.3, 44.4,0.44, 113.14, 42.10
271,e, 13.3, 125.6, 47.4,21.64, 123.52, 47.05
273,e, 7.1, 123.6, 52.1,1.25, 114.37, 61.69
275,e, 10.1, 127.2, 53.1,15.20, 126.20, 60.22
277,e, 4.3, 125.7, 56.8,-3.19, 119.11, 66.21
279,e, 11.0, 127.2, 53.8,16.97, 122.72, 54.54
281,e, 0.1, 125.9, 53.9,-7.36, 112.52, 52.88
283,e, 7.4, 129.1, 61.0,9.36, 120.28, 71.64
285,e, 5.4, 132.5, 55.2,0.61, 138.34, 48.76
287,e, 6.8, 131.6, 58.4,9.12, 132.55, 60.18
289,e, -2.2, 133.4, 56.5,-14.07, 124.49, 53.35
291,e, 3.3, 127.5, 67.0,2.99, 110.96, 70.20
293,e, -1.9, 135.5, 67.5,-13.84, 127.46, 72.33
295,e, -5.5, 139.8, 61.9,-17.95, 134.01, 60.00
297,e, 5.3, 140.7, 69.4,11.79, 130.91, 80.55
299,e, -4.5, 145.1, 71.8,-15.92, 132.91, 80.67
301,e, 5.6, 146.5, 68.7,13.71, 138.25, 70.85
303,e, -0.5, 146.4, 62.4,-5.26, 156.03, 55.71
305,e, 0.1, 149.9, 74.9,0.07, 136.51, 88.15
307,e, -0.7, 153.6, 66.2,2.16, 157.92, 54.91
309,e, 17.5, 129.0, 28.5,12.85, 119.83, 15.76
311,e, 22.1, 123.2, 46.2,23.90, 104.72, 48.89
313,e, 12.1, 132.0, 43.5,1.25, 118.97, 47.49
315,e, 21.3, 137.4, 38.1,33.51, 148.86, 33.59
317,e, 14.3, 136.6, 46.4,9.82, 128.18, 53.73
319,e, 14.4, 139.8, 33.8,15.41, 149.99, 21.61
321,e, 15.8, 143.6, 35.3,17.88, 141.61, 40.48
323,e, 12.6, 143.8, 37.4,12.54, 148.35, 44.21
325,e, 8.5, 141.0, 25.1,0.96, 131.70, 16.68
327,e, 7.4, 144.8, 30.7,0.98, 135.68, 31.10
329,e, 16.9, 148.6, 23.7,24.65, 156.99, 20.53
331,e, 5.9, 145.1, 22.7,-2.41, 140.99, 21.33
333,e, 9.4, 145.0, 18.4,6.04, 135.51, 6.56
335,e, 7.3, 149.5, 26.0,3.31, 150.73, 30.38
337,e, 11.1, 151.7, 22.5,13.63, 158.03, 28.30
339,e, -0.2, 147.8, 20.2,-9.56, 139.44, 18.98
341,e, 4.7, 154.4, 24.2,0.70, 149.85, 32.36
343,e, 4.0, 161.5, 13.4,-0.52, 167.88, 2.15
345,e, -0.4, 157.8, 19.7,-11.32, 151.36, 20.27
347,e, 8.8, 161.4, 18.3,17.99, 165.29, 22.59
349,e, 4.0, 159.8, 19.6,-0.16, 153.88, 26.65
351,e, 1.0, 161.3, 16.5,-14.14, 158.60, 10.12
353,e, 22.4, 142.6, 43.9,33.79, 140.19, 48.69
355,e, 22.5, 142.4, 46.5,26.66, 137.77, 53.01
357,e, 9.2, 144.9, 44.2,0.26, 133.10, 46.24
359,e, 6.5, 150.3, 49.0,3.94, 143.54, 53.42
361,e, -0.3, 157.1, 47.3,-7.07, 149.45, 53.75
363,e, 5.7, 159.0, 49.4,3.89, 153.91, 58.57
365,e, 0.0, 163.2, 41.3,-11.56, 163.09, 34.54
367,e, -1.8, 161.4, 49.8,-7.63, 156.60, 54.06
369,e, 5.2, 164.6, 46.0,12.26, 166.93, 47.92
371,e, -3.1, 165.9, 43.6,-16.17, 163.48, 42.65
373,e, 1.5, 167.0, 49.5,1.47, 162.29, 59.74
375,e, 0.5, 168.4, 43.6,-6.55, 175.19, 37.62
377,e, 2.6, 171.1, 47.4,10.37, 174.14, 47.69
379,e, -8.3, 172.0, 44.7,-23.13, 162.96, 46.60
381,e, -0.3, 169.9, 54.4,1.47, 156.75, 62.30
383,e, -3.0, 176.3, 43.7,-1.05, 179.43, 32.98
385,e, -7.7, 174.9, 52.4,-18.41, 171.13, 63.45
387,e, -0.4, 176.9, 46.8,8.29, 177.96, 46.33
389,e, 19.9, 149.4, 41.3,32.79, 157.17, 38.57
391,e, 16.2, 151.1, 46.9,12.47, 148.84, 57.26
393,e, 14.6, 155.1, 41.6,6.04, 153.92, 32.64
395,e, 21.4, 155.3, 45.3,31.09, 153.46, 50.78
397,e, 21.0, 161.0, 43.0,27.90, 169.20, 40.84
399,e, 19.7, 159.8, 49.8,19.89, 155.50, 60.03
401,e, 13.5, 165.3, 42.1,-1.23, 163.30, 39.74
403,e, 15.9, 165.3, 38.4,7.90, 162.27, 33.64
405,e, 17.5, 169.1, 40.8,9.93, 170.12, 40.62
407,e, 24.9, 169.0, 37.3,33.13, 171.07, 33.05
409,e, 25.0, 174.5, 31.9,27.65, 181.30, 22.56
411,e, 23.3, 175.3, 39.0,23.60, 181.00, 43.26
413,e, 16.4, 176.2, 30.8,4.72, 177.52, 27.21
415,e, 31.9, 178.4, 30.8,45.91, 176.28, 28.13
417,e, 20.1, 178.8, 28.9,9.46, 173.93, 26.05
419,e, 23.2, 183.4, 23.9,22.43, 189.18, 14.21
421,e, 25.4, 182.3, 31.8,28.10, 186.75, 37.27
423,e, 21.5, 184.6, 29.5,14.27, 189.59, 34.88
425,e, 18.8, 183.9, 27.5,8.96, 190.17, 27.38
427,e, 26.3, 184.9, 27.9,37.01, 192.38, 24.95
429,e, 25.7, 166.0, 51.8,29.92, 158.32, 64.49
431,e, 21.0, 170.9, 47.8,18.25, 173.60, 47.38
433,e, 21.4, 174.2, 45.2,17.24, 180.68, 42.50
435,e, 29.9, 172.6, 50.0,40.66, 173.89, 54.85
437,e, 30.4, 175.3, 49.9,36.33, 177.38, 45.27
439,e, 27.6, 175.2, 57.5,26.09, 170.74, 65.99
441,e, 36.1, 181.0, 53.3,46.23, 176.55, 55.06
443,e, 28.6, 182.4, 52.7,24.90, 187.79, 51.38
445,e, 36.9, 180.4, 59.1,42.33, 173.70, 66.15
447,e, 31.3, 181.4, 60.3,31.29, 171.52, 65.32
449,e, 37.1, 182.9, 53.2,47.53, 174.61, 53.01
451,e, 19.3, 177.6, 50.0,14.77, 185.17, 52.36
453,e, 29.0, 180.3, 47.2,36.38, 186.00, 41.48
455,e, 22.4, 179.0, 59.4,19.55, 169.91, 72.00
457,e, 20.3, 185.1, 45.9,8.87, 183.76, 32.71
459,e, 30.3, 183.2, 55.3,41.60, 177.51, 67.20
461,e, 18.8, 188.4, 52.7,8.17, 182.36, 59.29
463,e, 27.3, 189.7, 48.5,35.49, 194.41, 41.47
465,e, 22.0, 191.5, 56.2,21.69, 191.69, 68.02
467,e, 24.8, 195.7, 48.7,27.72, 203.42, 37.68
469,e, 29.0, 194.8, 54.5,41.21, 193.78, 61.40
471,e, 29.1, 200.9, 57.8,30.91, 205.55, 63.41
473,e, 33.1, 199.8, 54.5,44.26, 199.11, 57.10
475,e, 33.1, 200.8, 51.4,42.81, 203.02, 46.77
477,e, 27.9, 199.9, 48.9,35.96, 207.45, 42.77
479,e, 24.1, 198.8, 57.5,28.31, 198.43, 70.00
481,e, 18.6, 199.6, 51.6,9.95, 208.96, 53.48
483,e, 47.6, 114.1, -9.9,44.88, 108.34, -7.71
485,e, 44.2, 117.4, -10.5,39.67, 114.16, -9.07
487,e, 50.9, 113.2, -13.0,52.63, 105.63, -10.69
489,e, 50.1, 116.9, -9.8,52.06, 111.51, -3.45
491,e, 51.2, 116.7, -14.1,54.29, 111.34, -10.83
493,e, 50.1, 115.8, -16.3,51.56, 109.08, -19.60
495,e, 57.5, 94.4, -5.3,66.63, 93.74, -1.76
497,e, 57.0, 84.4, -11.5,60.90, 73.59, -19.31
499,e, 58.7, 84.8, -7.7,58.37, 80.53, -16.08
501,e, 59.8, 78.4, -7.4,60.26, 73.84, -9.87
503,e, 63.2, 81.8, -0.9,60.24, 78.37, -1.59
505,e, 67.6, 83.1, 7.6,69.02, 77.34, 9.98
507,e, 68.9, 85.9, 7.8,73.24, 78.88, 7.79
